Timestamp,GSR Value,Smoothed Value,Conductivity (µS)
2025-01-12 14:55:27,641,642.05,32.90
2025-01-12 14:55:27,642,642.05,33.04
2025-01-12 14:55:27,642,642.15,33.04
2025-01-12 14:55:27,642,642.01,33.04
2025-01-12 14:55:27,642,641.82,33.04
2025-01-12 14:55:28,643,642.39,33.18
2025-01-12 14:55:28,642,642.32,33.04
2025-01-12 14:55:28,642,642.32,33.04
2025-01-12 14:55:28,640,641.18,32.77
2025-01-12 14:55:28,641,641.04,32.90
2025-01-12 14:55:28,643,641.71,33.18
2025-01-12 14:55:28,643,642.28,33.18
2025-01-12 14:55:28,642,642.25,33.04
2025-01-12 14:55:28,642,642.42,33.04
2025-01-12 14:55:28,641,641.89,32.90
2025-01-12 14:55:28,642,641.77,33.04
2025-01-12 14:55:28,642,641.58,33.04
2025-01-12 14:55:28,642,641.77,33.04
2025-01-12 14:55:28,643,642.43,33.18
2025-01-12 14:55:28,644,643.28,33.32
2025-01-12 14:55:28,642,642.82,33.04
2025-01-12 14:55:28,641,642.05,32.90
2025-01-12 14:55:28,642,641.91,33.04
2025-01-12 14:55:28,642,641.86,33.04
2025-01-12 14:55:28,640,640.86,32.77
2025-01-12 14:55:28,642,641.25,33.04
2025-01-12 14:55:28,641,641.32,32.90
2025-01-12 14:55:28,642,641.68,33.04
2025-01-12 14:55:28,643,642.15,33.18
2025-01-12 14:55:28,642,642.25,33.04
2025-01-12 14:55:28,643,642.66,33.18
2025-01-12 14:55:28,642,642.48,33.04
2025-01-12 14:55:28,641,641.73,32.90
2025-01-12 14:55:28,642,641.76,33.04
2025-01-12 14:55:28,642,641.76,33.04
2025-01-12 14:55:28,642,641.82,33.04
2025-01-12 14:55:28,641,641.53,32.90
2025-01-12 14:55:28,641,641.33,32.90
2025-01-12 14:55:28,641,641.21,32.90
2025-01-12 14:55:28,642,641.43,33.04
2025-01-12 14:55:28,642,641.60,33.04
2025-01-12 14:55:28,641,641.48,32.90
2025-01-12 14:55:28,639,640.48,32.63
2025-01-12 14:55:28,643,641.50,33.18
2025-01-12 14:55:28,642,641.64,33.04
2025-01-12 14:55:28,639,640.47,32.63
2025-01-12 14:55:28,642,641.07,33.04
2025-01-12 14:55:29,642,641.75,33.04
2025-01-12 14:55:29,641,641.36,32.90
2025-01-12 14:55:29,643,641.89,33.18
2025-01-12 14:55:29,643,642.53,33.18
2025-01-12 14:55:29,643,643.02,33.18
2025-01-12 14:55:29,641,642.12,32.90
2025-01-12 14:55:29,642,641.92,33.04
2025-01-12 14:55:29,642,641.96,33.04
2025-01-12 14:55:29,642,641.85,33.04
2025-01-12 14:55:29,642,641.76,33.04
2025-01-12 14:55:29,642,642.07,33.04
2025-01-12 14:55:29,643,642.54,33.18
2025-01-12 14:55:29,642,642.36,33.04
2025-01-12 14:55:29,640,641.26,32.77
2025-01-12 14:55:29,643,641.95,33.18
2025-01-12 14:55:29,643,642.41,33.18
2025-01-12 14:55:29,641,641.77,32.90
2025-01-12 14:55:29,643,642.26,33.18
2025-01-12 14:55:29,642,642.38,33.04
2025-01-12 14:55:29,643,642.67,33.18
2025-01-12 14:55:29,642,642.24,33.04
2025-01-12 14:55:29,642,642.11,33.04
2025-01-12 14:55:29,643,642.58,33.18
2025-01-12 14:55:29,642,642.37,33.04
2025-01-12 14:55:29,642,642.05,33.04
2025-01-12 14:55:29,641,641.68,32.90
2025-01-12 14:55:29,642,641.75,33.04
2025-01-12 14:55:29,641,641.39,32.90
2025-01-12 14:55:29,644,642.42,33.32
2025-01-12 14:55:29,642,642.34,33.04
2025-01-12 14:55:29,643,642.82,33.18
2025-01-12 14:55:29,641,642.06,32.90
2025-01-12 14:55:29,642,642.07,33.04
2025-01-12 14:55:29,642,641.78,33.04
2025-01-12 14:55:29,643,642.29,33.18
2025-01-12 14:55:29,643,642.52,33.18
2025-01-12 14:55:29,641,642.18,32.90
2025-01-12 14:55:29,641,641.61,32.90
2025-01-12 14:55:29,642,641.76,33.04
2025-01-12 14:55:29,642,641.64,33.04
2025-01-12 14:55:29,645,643.02,33.46
2025-01-12 14:55:29,642,642.82,33.04
2025-01-12 14:55:30,643,643.15,33.18
2025-01-12 14:55:30,642,642.72,33.04
2025-01-12 14:55:30,642,642.29,33.04
2025-01-12 14:55:30,642,641.85,33.04
2025-01-12 14:55:30,642,641.90,33.04
2025-01-12 14:55:30,642,641.91,33.04
2025-01-12 14:55:30,640,641.28,32.77
2025-01-12 14:55:30,641,640.98,32.90
2025-01-12 14:55:30,642,641.41,33.04
2025-01-12 14:55:30,642,641.61,33.04
2025-01-12 14:55:30,642,641.79,33.04
2025-01-12 14:55:30,642,642.07,33.04
2025-01-12 14:55:30,642,642.17,33.04
2025-01-12 14:55:30,643,642.50,33.18
2025-01-12 14:55:30,642,642.17,33.04
2025-01-12 14:55:30,643,642.55,33.18
2025-01-12 14:55:30,641,641.96,32.90
2025-01-12 14:55:30,639,640.65,32.63
2025-01-12 14:55:30,642,640.98,33.04
2025-01-12 14:55:30,642,641.35,33.04
2025-01-12 14:55:30,642,641.56,33.04
2025-01-12 14:55:30,642,641.91,33.04
2025-01-12 14:55:30,641,641.80,32.90
2025-01-12 14:55:30,642,641.94,33.04
2025-01-12 14:55:30,642,641.78,33.04
2025-01-12 14:55:30,642,641.71,33.04
2025-01-12 14:55:30,641,641.52,32.90
2025-01-12 14:55:30,642,641.77,33.04
2025-01-12 14:55:30,642,641.87,33.04
2025-01-12 14:55:30,643,642.34,33.18
2025-01-12 14:55:30,642,642.17,33.04
2025-01-12 14:55:30,642,642.25,33.04
2025-01-12 14:55:30,642,642.15,33.04
2025-01-12 14:55:30,642,642.06,33.04
2025-01-12 14:55:30,642,641.87,33.04
2025-01-12 14:55:30,642,641.95,33.04
2025-01-12 14:55:30,643,642.42,33.18
2025-01-12 14:55:30,642,642.35,33.04
2025-01-12 14:55:30,642,642.18,33.04
2025-01-12 14:55:30,642,642.10,33.04
2025-01-12 14:55:30,644,642.92,33.32
2025-01-12 14:55:30,642,642.52,33.04
2025-01-12 14:55:31,642,642.31,33.04
2025-01-12 14:55:31,639,640.91,32.63
2025-01-12 14:55:31,642,641.30,33.04
2025-01-12 14:55:31,641,640.90,32.90
2025-01-12 14:55:31,644,642.16,33.32
2025-01-12 14:55:31,643,642.65,33.18
2025-01-12 14:55:31,642,642.87,33.04
2025-01-12 14:55:31,641,642.06,32.90
2025-01-12 14:55:31,642,642.01,33.04
2025-01-12 14:55:31,642,641.61,33.04
2025-01-12 14:55:31,642,641.74,33.04
2025-01-12 14:55:31,643,642.24,33.18
2025-01-12 14:55:31,642,642.47,33.04
2025-01-12 14:55:31,642,642.30,33.04
2025-01-12 14:55:31,642,642.11,33.04
2025-01-12 14:55:31,644,642.85,33.32
2025-01-12 14:55:31,642,642.52,33.04
2025-01-12 14:55:31,644,643.17,33.32
2025-01-12 14:55:31,643,643.21,33.18
2025-01-12 14:55:31,641,642.40,32.90
2025-01-12 14:55:31,642,641.97,33.04
2025-01-12 14:55:31,642,641.93,33.04
2025-01-12 14:55:31,643,642.24,33.18
2025-01-12 14:55:31,642,642.20,33.04
2025-01-12 14:55:31,642,642.18,33.04
2025-01-12 14:55:31,641,641.84,32.90
2025-01-12 14:55:31,640,640.98,32.77
2025-01-12 14:55:31,641,640.68,32.90
2025-01-12 14:55:31,641,640.76,32.90
2025-01-12 14:55:31,641,640.83,32.90
2025-01-12 14:55:31,642,641.44,33.04
2025-01-12 14:55:31,642,641.84,33.04
2025-01-12 14:55:31,642,642.02,33.04
2025-01-12 14:55:31,642,642.02,33.04
2025-01-12 14:55:31,642,642.00,33.04
2025-01-12 14:55:31,642,642.00,33.04
2025-01-12 14:55:31,643,642.38,33.18
2025-01-12 14:55:31,641,641.80,32.90
2025-01-12 14:55:31,642,641.89,33.04
2025-01-12 14:55:32,642,641.92,33.04
2025-01-12 14:55:32,641,641.52,32.90
2025-01-12 14:55:32,642,641.59,33.04
2025-01-12 14:55:32,640,640.97,32.77
2025-01-12 14:55:32,642,641.36,33.04
2025-01-12 14:55:32,642,641.65,33.04
2025-01-12 14:55:32,642,641.79,33.04
2025-01-12 14:55:32,642,641.94,33.04
2025-01-12 14:55:32,641,641.71,32.90
2025-01-12 14:55:32,643,642.18,33.18
2025-01-12 14:55:32,642,642.13,33.04
2025-01-12 14:55:32,642,641.95,33.04
2025-01-12 14:55:32,643,642.48,33.18
2025-01-12 14:55:32,642,642.41,33.04
2025-01-12 14:55:32,642,642.17,33.04
2025-01-12 14:55:32,642,642.06,33.04
2025-01-12 14:55:32,642,641.98,33.04
2025-01-12 14:55:32,642,642.00,33.04
2025-01-12 14:55:32,642,641.95,33.04
2025-01-12 14:55:32,642,641.99,33.04
2025-01-12 14:55:32,642,642.06,33.04
2025-01-12 14:55:32,644,642.86,33.32
2025-01-12 14:55:32,645,643.87,33.46
2025-01-12 14:55:32,642,643.24,33.04
2025-01-12 14:55:32,643,643.18,33.18
2025-01-12 14:55:32,642,642.71,33.04
2025-01-12 14:55:32,642,642.22,33.04
2025-01-12 14:55:32,642,641.81,33.04
2025-01-12 14:55:32,642,641.88,33.04
2025-01-12 14:55:32,642,642.04,33.04
2025-01-12 14:55:32,642,642.14,33.04
2025-01-12 14:55:32,643,642.42,33.18
2025-01-12 14:55:32,643,642.78,33.18
2025-01-12 14:55:32,644,643.33,33.32
2025-01-12 14:55:32,642,642.87,33.04
2025-01-12 14:55:32,642,642.52,33.04
2025-01-12 14:55:32,642,642.20,33.04
2025-01-12 14:55:32,643,642.42,33.18
2025-01-12 14:55:32,642,642.10,33.04
2025-01-12 14:55:32,641,641.70,32.90
2025-01-12 14:55:32,642,641.86,33.04
2025-01-12 14:55:32,643,642.43,33.18
2025-01-12 14:55:33,644,642.98,33.32
2025-01-12 14:55:33,642,642.66,33.04
2025-01-12 14:55:33,642,642.52,33.04
2025-01-12 14:55:33,642,642.38,33.04
2025-01-12 14:55:33,642,642.05,33.04
2025-01-12 14:55:33,643,642.19,33.18
2025-01-12 14:55:33,643,642.61,33.18
2025-01-12 14:55:33,642,642.52,33.04
2025-01-12 14:55:33,639,641.12,32.63
2025-01-12 14:55:33,643,641.72,33.18
2025-01-12 14:55:33,642,641.74,33.04
2025-01-12 14:55:33,642,641.76,33.04
2025-01-12 14:55:33,642,641.88,33.04
2025-01-12 14:55:33,642,642.30,33.04
2025-01-12 14:55:33,642,642.15,33.04
2025-01-12 14:55:33,643,642.41,33.18
2025-01-12 14:55:33,642,642.09,33.04
2025-01-12 14:55:33,642,642.25,33.04
2025-01-12 14:55:33,642,642.10,33.04
2025-01-12 14:55:33,644,642.92,33.32
2025-01-12 14:55:33,643,642.95,33.18
2025-01-12 14:55:33,644,643.46,33.32
2025-01-12 14:55:33,642,642.96,33.04
2025-01-12 14:55:33,644,643.50,33.32
2025-01-12 14:55:33,642,642.72,33.04
2025-01-12 14:55:33,642,642.31,33.04
2025-01-12 14:55:33,641,641.58,32.90
2025-01-12 14:55:33,647,643.98,33.74
2025-01-12 14:55:33,641,642.76,32.90
2025-01-12 14:55:33,642,642.54,33.04
2025-01-12 14:55:33,643,642.69,33.18
2025-01-12 14:55:33,642,642.65,33.04
2025-01-12 14:55:33,641,641.43,32.90
2025-01-12 14:55:33,642,641.63,33.04
2025-01-12 14:55:33,642,641.82,33.04
2025-01-12 14:55:33,642,642.16,33.04
2025-01-12 14:55:33,642,641.83,33.04
2025-01-12 14:55:33,644,642.92,33.32
2025-01-12 14:55:33,644,643.56,33.32
2025-01-12 14:55:33,642,642.95,33.04
2025-01-12 14:55:33,642,642.51,33.04
2025-01-12 14:55:33,642,642.32,33.04
2025-01-12 14:55:34,642,641.98,33.04
2025-01-12 14:55:34,643,642.20,33.18
2025-01-12 14:55:34,643,642.60,33.18
2025-01-12 14:55:34,642,642.58,33.04
2025-01-12 14:55:34,642,642.41,33.04
2025-01-12 14:55:34,642,642.16,33.04
2025-01-12 14:55:34,642,641.99,33.04
2025-01-12 14:55:34,641,641.45,32.90
2025-01-12 14:55:34,641,641.22,32.90
2025-01-12 14:55:34,641,641.15,32.90
2025-01-12 14:55:34,641,641.06,32.90
2025-01-12 14:55:34,644,642.23,33.32
2025-01-12 14:55:34,642,642.31,33.04
2025-01-12 14:55:34,642,642.32,33.04
2025-01-12 14:55:34,642,642.28,33.04
2025-01-12 14:55:34,642,642.17,33.04
2025-01-12 14:55:34,642,641.87,33.04
2025-01-12 14:55:34,640,640.98,32.77
2025-01-12 14:55:34,643,641.77,33.18
2025-01-12 14:55:34,642,642.05,33.04
2025-01-12 14:55:34,642,641.98,33.04
2025-01-12 14:55:34,643,642.42,33.18
2025-01-12 14:55:34,642,642.47,33.04
2025-01-12 14:55:34,641,641.79,32.90
2025-01-12 14:55:34,641,641.35,32.90
2025-01-12 14:55:34,642,641.45,33.04
2025-01-12 14:55:34,643,642.15,33.18
2025-01-12 14:55:34,642,642.08,33.04
2025-01-12 14:55:34,640,641.32,32.77
2025-01-12 14:55:34,642,641.70,33.04
2025-01-12 14:55:34,642,641.75,33.04
2025-01-12 14:55:34,643,642.11,33.18
2025-01-12 14:55:34,642,642.07,33.04
2025-01-12 14:55:34,641,641.87,32.90
2025-01-12 14:55:34,642,641.98,33.04
2025-01-12 14:55:34,642,641.89,33.04
2025-01-12 14:55:34,642,641.71,33.04
2025-01-12 14:55:34,644,642.75,33.32
2025-01-12 14:55:34,641,642.21,32.90
2025-01-12 14:55:34,642,642.19,33.04
2025-01-12 14:55:34,642,642.03,33.04
2025-01-12 14:55:35,642,641.94,33.04
2025-01-12 14:55:35,641,641.39,32.90
2025-01-12 14:55:35,641,641.24,32.90
2025-01-12 14:55:35,642,641.56,33.04
2025-01-12 14:55:35,642,641.85,33.04
2025-01-12 14:55:35,642,641.78,33.04
2025-01-12 14:55:35,641,641.58,32.90
2025-01-12 14:55:35,639,640.53,32.63
2025-01-12 14:55:35,642,641.01,33.04
2025-01-12 14:55:35,642,641.30,33.04
2025-01-12 14:55:35,643,642.00,33.18
2025-01-12 14:55:35,642,642.19,33.04
2025-01-12 14:55:35,642,642.42,33.04
2025-01-12 14:55:35,642,642.27,33.04
2025-01-12 14:55:35,642,642.02,33.04
2025-01-12 14:55:35,641,641.32,32.90
2025-01-12 14:55:35,642,641.66,33.04
2025-01-12 14:55:35,641,641.38,32.90
2025-01-12 14:55:35,642,641.67,33.04
2025-01-12 14:55:35,642,641.76,33.04
2025-01-12 14:55:35,642,641.96,33.04
2025-01-12 14:55:35,642,642.00,33.04
2025-01-12 14:55:35,642,642.07,33.04
2025-01-12 14:55:35,642,641.99,33.04
2025-01-12 14:55:35,642,642.01,33.04
2025-01-12 14:55:35,642,641.94,33.04
2025-01-12 14:55:35,642,642.00,33.04
2025-01-12 14:55:35,643,642.43,33.18
2025-01-12 14:55:35,642,642.29,33.04
2025-01-12 14:55:35,642,642.18,33.04
2025-01-12 14:55:35,641,641.67,32.90
2025-01-12 14:55:35,643,642.19,33.18
2025-01-12 14:55:35,642,642.05,33.04
2025-01-12 14:55:35,642,642.03,33.04
2025-01-12 14:55:35,642,642.04,33.04
2025-01-12 14:55:35,644,643.04,33.32
2025-01-12 14:55:35,642,642.57,33.04
2025-01-12 14:55:35,642,642.32,33.04
2025-01-12 14:55:35,642,642.13,33.04
2025-01-12 14:55:35,642,642.17,33.04
2025-01-12 14:55:35,641,641.44,32.90
2025-01-12 14:55:36,643,642.04,33.18
2025-01-12 14:55:36,642,642.09,33.04
2025-01-12 14:55:36,642,642.21,33.04
2025-01-12 14:55:36,642,642.05,33.04
2025-01-12 14:55:36,642,642.12,33.04
2025-01-12 14:55:36,642,641.99,33.04
2025-01-12 14:55:36,639,640.67,32.63
2025-01-12 14:55:36,641,640.62,32.90
2025-01-12 14:55:36,640,640.37,32.77
2025-01-12 14:55:36,644,641.79,33.32
2025-01-12 14:55:36,642,641.95,33.04
2025-01-12 14:55:36,642,642.29,33.04
2025-01-12 14:55:36,642,642.32,33.04
2025-01-12 14:55:36,642,642.32,33.04
2025-01-12 14:55:36,641,641.36,32.90
2025-01-12 14:55:36,642,641.56,33.04
2025-01-12 14:55:36,644,642.53,33.32
2025-01-12 14:55:36,642,642.61,33.04
2025-01-12 14:55:36,641,641.88,32.90
2025-01-12 14:55:36,642,641.98,33.04
2025-01-12 14:55:36,643,642.41,33.18
2025-01-12 14:55:36,642,642.07,33.04
2025-01-12 14:55:36,643,642.39,33.18
2025-01-12 14:55:36,642,642.44,33.04
2025-01-12 14:55:36,641,641.98,32.90
2025-01-12 14:55:36,642,641.76,33.04
2025-01-12 14:55:36,642,641.76,33.04
2025-01-12 14:55:36,641,641.39,32.90
2025-01-12 14:55:36,642,641.67,33.04
2025-01-12 14:55:36,643,642.30,33.18
2025-01-12 14:55:36,641,641.87,32.90
2025-01-12 14:55:36,643,642.28,33.18
2025-01-12 14:55:36,642,642.21,33.04
2025-01-12 14:55:36,642,642.18,33.04
2025-01-12 14:55:36,643,642.42,33.18
2025-01-12 14:55:36,643,642.72,33.18
2025-01-12 14:55:36,642,642.45,33.04
2025-01-12 14:55:36,642,642.31,33.04
2025-01-12 14:55:36,642,642.08,33.04
2025-01-12 14:55:36,642,642.05,33.04
2025-01-12 14:55:36,642,641.88,33.04
2025-01-12 14:55:36,643,642.37,33.18
2025-01-12 14:55:37,642,642.35,33.04
2025-01-12 14:55:37,642,642.25,33.04
2025-01-12 14:55:37,643,642.53,33.18
2025-01-12 14:55:37,641,641.92,32.90
2025-01-12 14:55:37,641,641.40,32.90
2025-01-12 14:55:37,642,641.58,33.04
2025-01-12 14:55:37,644,642.62,33.32
2025-01-12 14:55:37,642,642.42,33.04
2025-01-12 14:55:37,642,642.32,33.04
2025-01-12 14:55:37,641,641.88,32.90
2025-01-12 14:55:37,642,641.94,33.04
2025-01-12 14:55:37,642,641.64,33.04
2025-01-12 14:55:37,642,641.73,33.04
2025-01-12 14:55:37,641,641.50,32.90
2025-01-12 14:55:37,641,641.47,32.90
2025-01-12 14:55:37,643,642.01,33.18
2025-01-12 14:55:37,643,642.45,33.18
2025-01-12 14:55:37,642,642.25,33.04
2025-01-12 14:55:37,642,642.29,33.04
2025-01-12 14:55:37,643,642.70,33.18
2025-01-12 14:55:37,642,642.34,33.04
2025-01-12 14:55:37,643,642.44,33.18
2025-01-12 14:55:37,642,642.27,33.04
2025-01-12 14:55:37,642,642.29,33.04
2025-01-12 14:55:37,642,642.10,33.04
2025-01-12 14:55:37,643,642.43,33.18
2025-01-12 14:55:37,641,641.79,32.90
2025-01-12 14:55:37,642,641.90,33.04
2025-01-12 14:55:37,644,642.77,33.32
2025-01-12 14:55:37,643,643.03,33.18
2025-01-12 14:55:37,643,642.97,33.18
2025-01-12 14:55:37,641,642.26,32.90
2025-01-12 14:55:37,641,641.72,32.90
2025-01-12 14:55:37,639,640.34,32.63
2025-01-12 14:55:37,639,639.38,32.63
2025-01-12 14:55:37,643,640.72,33.18
2025-01-12 14:55:37,644,642.37,33.32
2025-01-12 14:55:37,644,643.32,33.32
2025-01-12 14:55:37,642,643.20,33.04
2025-01-12 14:55:37,644,643.78,33.32
2025-01-12 14:55:37,642,642.95,33.04
2025-01-12 14:55:38,643,642.56,33.18
2025-01-12 14:55:38,642,642.07,33.04
2025-01-12 14:55:38,643,642.66,33.18
2025-01-12 14:55:38,642,642.38,33.04
2025-01-12 14:55:38,641,641.83,32.90
2025-01-12 14:55:38,644,642.59,33.32
2025-01-12 14:55:38,642,642.53,33.04
2025-01-12 14:55:38,642,642.19,33.04
2025-01-12 14:55:38,642,642.16,33.04
2025-01-12 14:55:38,642,642.16,33.04
2025-01-12 14:55:38,642,641.99,33.04
2025-01-12 14:55:38,642,641.91,33.04
2025-01-12 14:55:38,643,642.35,33.18
2025-01-12 14:55:38,642,642.42,33.04
2025-01-12 14:55:38,642,642.18,33.04
2025-01-12 14:55:38,642,642.10,33.04
2025-01-12 14:55:38,642,642.05,33.04
2025-01-12 14:55:38,639,640.65,32.63
2025-01-12 14:55:38,639,639.78,32.63
2025-01-12 14:55:38,642,640.57,33.04
2025-01-12 14:55:38,642,641.21,33.04
2025-01-12 14:55:38,642,641.53,33.04
2025-01-12 14:55:38,641,641.60,32.90
2025-01-12 14:55:38,643,642.48,33.18
2025-01-12 14:55:38,642,642.29,33.04
2025-01-12 14:55:38,642,641.92,33.04
2025-01-12 14:55:38,642,641.86,33.04
2025-01-12 14:55:38,644,642.98,33.32
2025-01-12 14:55:38,642,642.57,33.04
2025-01-12 14:55:38,641,641.89,32.90
2025-01-12 14:55:38,644,642.70,33.32
2025-01-12 14:55:38,642,642.57,33.04
2025-01-12 14:55:38,643,642.56,33.18
2025-01-12 14:55:38,642,642.34,33.04
2025-01-12 14:55:38,642,642.34,33.04
2025-01-12 14:55:38,642,642.15,33.04
2025-01-12 14:55:38,642,641.96,33.04
2025-01-12 14:55:38,641,641.42,32.90
2025-01-12 14:55:38,642,641.78,33.04
2025-01-12 14:55:38,642,641.81,33.04
2025-01-12 14:55:38,641,641.53,32.90
2025-01-12 14:55:39,642,641.65,33.04
2025-01-12 14:55:39,642,641.88,33.04
2025-01-12 14:55:39,641,641.52,32.90
2025-01-12 14:55:39,643,642.09,33.18
2025-01-12 14:55:39,642,642.11,33.04
2025-01-12 14:55:39,642,642.13,33.04
2025-01-12 14:55:39,642,642.06,33.04
2025-01-12 14:55:39,641,641.62,32.90
2025-01-12 14:55:39,642,641.70,33.04
2025-01-12 14:55:39,642,641.78,33.04
2025-01-12 14:55:39,642,641.82,33.04
2025-01-12 14:55:39,642,642.01,33.04
2025-01-12 14:55:39,642,642.06,33.04
2025-01-12 14:55:39,642,642.05,33.04
2025-01-12 14:55:39,642,642.01,33.04
2025-01-12 14:55:39,639,640.65,32.63
2025-01-12 14:55:39,642,641.13,33.04
2025-01-12 14:55:39,647,643.61,33.74
2025-01-12 14:55:39,642,643.15,33.04
2025-01-12 14:55:39,642,642.75,33.04
2025-01-12 14:55:39,642,642.71,33.04
2025-01-12 14:55:39,642,642.43,33.04
2025-01-12 14:55:39,642,641.71,33.04
2025-01-12 14:55:39,642,641.55,33.04
2025-01-12 14:55:39,644,642.82,33.32
2025-01-12 14:55:39,642,642.90,33.04
2025-01-12 14:55:39,642,642.36,33.04
2025-01-12 14:55:39,642,642.21,33.04
2025-01-12 14:55:39,645,643.40,33.46
2025-01-12 14:55:39,642,642.75,33.04
2025-01-12 14:55:39,643,642.87,33.18
2025-01-12 14:55:39,642,642.58,33.04
2025-01-12 14:55:39,642,642.47,33.04
2025-01-12 14:55:39,643,642.34,33.18
2025-01-12 14:55:39,641,641.76,32.90
2025-01-12 14:55:39,642,641.80,33.04
2025-01-12 14:55:39,642,642.06,33.04
2025-01-12 14:55:39,642,641.94,33.04
2025-01-12 14:55:39,643,642.38,33.18
2025-01-12 14:55:39,643,642.73,33.18
2025-01-12 14:55:39,643,642.95,33.18
2025-01-12 14:55:40,642,642.65,33.04
2025-01-12 14:55:40,641,641.85,32.90
2025-01-12 14:55:40,643,642.23,33.18
2025-01-12 14:55:40,642,642.05,33.04
2025-01-12 14:55:40,642,641.95,33.04
2025-01-12 14:55:40,643,642.48,33.18
2025-01-12 14:55:40,641,642.03,32.90
2025-01-12 14:55:40,643,642.37,33.18
2025-01-12 14:55:40,642,642.17,33.04
2025-01-12 14:55:40,639,640.77,32.63
2025-01-12 14:55:40,642,641.18,33.04
2025-01-12 14:55:40,641,641.09,32.90
2025-01-12 14:55:40,642,641.38,33.04
2025-01-12 14:55:40,642,641.68,33.04
2025-01-12 14:55:40,641,641.58,32.90
2025-01-12 14:55:40,642,641.87,33.04
2025-01-12 14:55:40,643,642.34,33.18
2025-01-12 14:55:40,642,642.05,33.04
2025-01-12 14:55:40,642,642.14,33.04
2025-01-12 14:55:40,642,642.10,33.04
2025-01-12 14:55:40,641,641.68,32.90
2025-01-12 14:55:40,643,642.08,33.18
2025-01-12 14:55:40,641,641.56,32.90
2025-01-12 14:55:40,641,641.35,32.90
2025-01-12 14:55:40,642,641.64,33.04
2025-01-12 14:55:40,642,641.83,33.04
2025-01-12 14:55:40,642,641.83,33.04
2025-01-12 14:55:40,641,641.54,32.90
2025-01-12 14:55:40,641,641.32,32.90
2025-01-12 14:55:40,642,641.65,33.04
2025-01-12 14:55:40,642,641.66,33.04
2025-01-12 14:55:40,642,641.78,33.04
2025-01-12 14:55:40,642,642.01,33.04
2025-01-12 14:55:40,642,642.12,33.04
2025-01-12 14:55:40,642,642.06,33.04
2025-01-12 14:55:40,644,642.81,33.32
2025-01-12 14:55:40,641,642.09,32.90
2025-01-12 14:55:40,642,642.07,33.04
2025-01-12 14:55:40,642,642.02,33.04
2025-01-12 14:55:40,643,642.44,33.18
2025-01-12 14:55:40,641,641.68,32.90
2025-01-12 14:55:41,642,641.85,33.04
2025-01-12 14:55:41,642,641.95,33.04
2025-01-12 14:55:41,642,642.09,33.04
2025-01-12 14:55:41,642,641.82,33.04
2025-01-12 14:55:41,642,642.01,33.04
2025-01-12 14:55:41,642,642.04,33.04
2025-01-12 14:55:41,642,642.07,33.04
2025-01-12 14:55:41,642,641.94,33.04
2025-01-12 14:55:41,642,642.00,33.04
2025-01-12 14:55:41,644,642.86,33.32
2025-01-12 14:55:41,641,642.15,32.90
2025-01-12 14:55:41,643,642.50,33.18
2025-01-12 14:55:41,642,642.32,33.04
2025-01-12 14:55:41,641,641.76,32.90
2025-01-12 14:55:41,641,641.20,32.90
2025-01-12 14:55:41,639,640.25,32.63
2025-01-12 14:55:41,639,639.52,32.63
2025-01-12 14:55:41,642,640.51,33.04
2025-01-12 14:55:41,642,641.08,33.04
2025-01-12 14:55:41,642,641.71,33.04
2025-01-12 14:55:41,643,642.52,33.18
2025-01-12 14:55:41,643,643.01,33.18
2025-01-12 14:55:41,641,642.16,32.90
2025-01-12 14:55:41,641,641.40,32.90
2025-01-12 14:55:41,641,641.06,32.90
2025-01-12 14:55:41,642,641.42,33.04
2025-01-12 14:55:41,646,643.27,33.60
2025-01-12 14:55:41,641,642.58,32.90
2025-01-12 14:55:41,643,642.98,33.18
2025-01-12 14:55:41,642,642.71,33.04
2025-01-12 14:55:41,642,642.29,33.04
2025-01-12 14:55:41,642,641.74,33.04
2025-01-12 14:55:41,642,641.85,33.04
2025-01-12 14:55:41,642,641.95,33.04
2025-01-12 14:55:41,641,641.78,32.90
2025-01-12 14:55:41,642,641.64,33.04
2025-01-12 14:55:41,642,641.88,33.04
2025-01-12 14:55:41,643,642.33,33.18
2025-01-12 14:55:41,642,642.24,33.04
2025-01-12 14:55:41,642,642.25,33.04
2025-01-12 14:55:42,643,642.58,33.18
2025-01-12 14:55:42,642,642.35,33.04
2025-01-12 14:55:42,642,642.05,33.04
2025-01-12 14:55:42,642,642.05,33.04
2025-01-12 14:55:42,642,642.05,33.04
2025-01-12 14:55:42,641,641.57,32.90
2025-01-12 14:55:42,641,641.23,32.90
2025-01-12 14:55:42,642,641.52,33.04
2025-01-12 14:55:42,641,641.35,32.90
2025-01-12 14:55:42,642,641.55,33.04
2025-01-12 14:55:42,642,641.83,33.04
2025-01-12 14:55:42,642,642.01,33.04
2025-01-12 14:55:42,642,642.01,33.04
2025-01-12 14:55:42,644,642.87,33.32
2025-01-12 14:55:42,643,643.00,33.18
2025-01-12 14:55:42,643,643.09,33.18
2025-01-12 14:55:42,642,642.62,33.04
2025-01-12 14:55:42,642,642.39,33.04
2025-01-12 14:55:42,638,640.31,32.49
2025-01-12 14:55:42,642,640.72,33.04
2025-01-12 14:55:42,642,641.14,33.04
2025-01-12 14:55:42,642,641.65,33.04
2025-01-12 14:55:42,642,641.84,33.04
2025-01-12 14:55:42,642,642.32,33.04
2025-01-12 14:55:42,642,642.21,33.04
